lge lge_lo lge_hi eff eff_err sigma_en delta_en
-1.1744186046511627 -1.2 -1.1488372093023256 6.167969004926372e-05 7.964559558450116e-07 0.19658935450589815 0.44701940817078883
-1.1232558139534885 -1.1488372093023256 -1.0976744186046512 0.00015263307186696686 1.3288520731783009e-06 0.1837771631800472 0.328050047624159
-1.072093023255814 -1.0976744186046512 -1.0465116279069766 0.0003281758062540016 2.066564020278531e-06 0.17556586301983831 0.2235433005085809
-1.0209302325581393 -1.0465116279069766 -0.9953488372093022 0.0005990635598440138 2.961110269044748e-06 0.17187543674175573 0.13949432907475603
-0.969767441860465 -0.9953488372093022 -0.9441860465116279 0.0009683607005401022 3.992434938657352e-06 0.16865105943419695 0.07245083341330831
-0.9186046511627907 -0.9441860465116279 -0.8930232558139535 0.0014077917928367939 5.104748435107421e-06 0.16741692501895972 0.021590027515214542
-0.8674418604651162 -0.8930232558139535 -0.841860465116279 0.001871043238704011 6.2406191365321145e-06 0.17174377920848577 -0.017133347804560974
-0.8162790697674418 -0.841860465116279 -0.7906976744186045 0.0023343522158901383 7.391788567568205e-06 0.18142560503087862 -0.0401792432618324
-0.7651162790697673 -0.7906976744186045 -0.7395348837209301 0.0027851285289712947 8.561940864257325e-06 0.19690630523357092 -0.04693974323247076
-0.7139534883720929 -0.7395348837209301 -0.6883720930232557 0.0033073226445723128 9.893627182974643e-06 0.206883146318588 -0.03936841470789432
-0.6627906976744184 -0.6883720930232557 -0.6372093023255813 0.0039573133184184215 1.1475119430416633e-05 0.20910613245737836 -0.023996205224362382
-0.6116279069767441 -0.6372093023255813 -0.5860465116279069 0.004852574005326408 1.34719111982479e-05 0.20204848302079947 -0.010722305621264902
-0.5604651162790697 -0.5860465116279069 -0.5348837209302324 0.00591812554012257 1.577189857040987e-05 0.18718193830650617 -0.004860935673771701
-0.5093023255813952 -0.5348837209302324 -0.483720930232558 0.007235489261547999 1.848499255168984e-05 0.17027282195617344 -0.008244468942922653
-0.4581395348837208 -0.483720930232558 -0.43255813953488353 0.008748760333064395 2.1543126581430132e-05 0.1551458437838845 -0.018041851489845863
-0.40697674418604635 -0.43255813953488353 -0.38139534883720916 0.010381986332582034 2.4871330553111826e-05 0.14503093079803045 -0.03180818522010845
-0.35581395348837197 -0.38139534883720916 -0.3302325581395348 0.012057362158202486 2.8405236526475028e-05 0.13696288522595382 -0.04461438144534216
-0.30465116279069754 -0.3302325581395348 -0.2790697674418603 0.013880717130313178 3.2296723500679943e-05 0.1326840373751908 -0.05493841801117592
-0.2534883720930231 -0.2790697674418603 -0.22790697674418592 0.015489036776016641 3.6156939868931825e-05 0.12874613213813796 -0.06156427175922161
-0.20232558139534873 -0.22790697674418592 -0.17674418604651154 0.0172275670102554 4.041001721192056e-05 0.12487271392813097 -0.06633266445104702
-0.15116279069767424 -0.17674418604651154 -0.12558139534883694 0.018822001059340825 4.4765018813304046e-05 0.12062872484743602 -0.06772080286705555
-0.09999999999999976 -0.12558139534883694 -0.07441860465116257 0.02018082888073034 4.913102621600865e-05 0.11719941046812335 -0.06848285659934676
-0.04883720930232538 -0.07441860465116257 -0.02325581395348819 0.021301065458634107 5.3508156156052014e-05 0.11364801559441243 -0.06725025741453128
0.0023255813953489968 -0.02325581395348819 0.027906976744186185 0.02238781521334173 5.815208888871968e-05 0.10987669228995289 -0.0645025109253902
0.05348837209302337 0.027906976744186185 0.07906976744186056 0.023250811959172613 6.283015724433902e-05 0.10671690488770533 -0.06108782268479689
0.10465116279069786 0.07906976744186056 0.13023255813953516 0.024066864630942007 6.777331674935072e-05 0.10387475090126509 -0.05519452614134109
0.15581395348837235 0.13023255813953516 0.18139534883720954 0.025003596931408016 7.323574390971168e-05 0.09910858826745941 -0.04899727982385693
0.20697674418604672 0.18139534883720954 0.2325581395348839 0.026211214205195715 7.948363046620395e-05 0.09253253146703898 -0.04583100822434123
0.2581395348837211 0.2325581395348839 0.2837209302325583 0.027322990996413974 8.602636680393722e-05 0.08798837387352781 -0.04480377672431306
0.3093023255813956 0.2837209302325583 0.3348837209302329 0.0284831810943082 9.31073442732448e-05 0.08582522669889464 -0.04208506449813504
0.3604651162790701 0.3348837209302329 0.38604651162790726 0.029548670439306313 0.00010053141125649646 0.08349464537302534 -0.03773735697103181
0.41162790697674445 0.38604651162790726 0.43720930232558164 0.03126921116169852 0.00010959414096469209 0.07865984387284412 -0.03344351011574475
0.4627906976744188 0.43720930232558164 0.488372093023256 0.03311064511056628 0.00011950358355797599 0.0751346667133154 -0.032453209151171065
0.5139534883720932 0.488372093023256 0.5395348837209304 0.03473304036147104 0.00012971351687282007 0.07255487424805936 -0.032166751679546586
0.5651162790697677 0.5395348837209304 0.590697674418605 0.03598721703584731 0.0001399545546719265 0.0726316994661992 -0.032224552415523716
0.6162790697674422 0.590697674418605 0.6418604651162794 0.03678467070166889 0.00015001961038302804 0.07174928823440495 -0.030019194973076983
0.6674418604651166 0.6418604651162794 0.6930232558139537 0.03833235173014981 0.00016230411643265532 0.06855624579007069 -0.02717017284385623
0.7186046511627909 0.6930232558139537 0.7441860465116281 0.04063748054906435 0.00017703961472680972 0.06647245320737367 -0.027019712446089996
0.7697674418604654 0.7441860465116281 0.7953488372093027 0.041489849160609105 0.0001896559081554253 0.06570119322880652 -0.028320176166807855
0.8209302325581398 0.7953488372093027 0.8465116279069769 0.041959808936392756 0.00020224933431223178 0.06551119962014886 -0.02735175878437858
0.8720930232558142 0.8465116279069769 0.8976744186046515 0.04370518222558618 0.00021873699912079267 0.06300697896225234 -0.02763495187582961
0.9232558139534888 0.8976744186046515 0.9488372093023261 0.044361757299838586 0.00023366432310278443 0.06048789848831991 -0.030047836513156793
0.974418604651163 0.9488372093023261 1.0 0.045641078357256455 0.0002512213175051636 0.05999609943700966 -0.031084391320932284
1.0529411764705883 1.0 1.1058823529411765 0.046791810679104595 0.00019324848860332767 0.05881380184792188 -0.029647859194571673
1.1588235294117646 1.1058823529411765 1.2117647058823529 0.04812329221852524 0.00022123125841692285 0.05600677594025522 -0.02963214385324202
1.2647058823529411 1.2117647058823529 1.3176470588235294 0.05088941782392188 0.0002566207677763645 0.0534255077006917 -0.031023085703497787
1.3705882352941177 1.3176470588235294 1.4235294117647057 0.052179284607600046 0.00029334114699686826 0.05110850505896854 -0.03216002293151991
1.476470588235294 1.4235294117647057 1.5294117647058822 0.05345278078036984 0.00033516471981626827 0.05310015136345667 -0.030664565128694157
1.5823529411764705 1.5294117647058822 1.6352941176470588 0.05335311050281293 0.0003782832036870443 0.05141296358392219 -0.024111504799554005
1.688235294117647 1.6352941176470588 1.7411764705882353 0.054612171223203027 0.0004320500719104415 0.04866749366990279 -0.027097093060094734
1.7941176470588234 1.7411764705882353 1.8470588235294116 0.054515694460661734 0.00048765588517137384 0.0495573684912566 -0.031028441830184782
1.9 1.8470588235294116 1.952941176470588 0.05652032526734274 0.0005603189496552532 0.0517336360736835 -0.034659157070492996
2.0058823529411764 1.952941176470588 2.0588235294117645 0.059450695284699234 0.0006481524076531052 0.0557993204597022 -0.03635935840218434
2.1117647058823525 2.0588235294117645 2.164705882352941 0.056795401652371784 0.0007166524748048331 0.05616850086192649 -0.030054267995193208
2.2176470588235295 2.164705882352941 2.2705882352941176 0.0564125329891861 0.0008069917990886585 0.06101990174863556 -0.023063978639689724
2.3235294117647056 2.2705882352941176 2.3764705882352937 0.05578222684055299 0.0009068081710460126 0.07066900470011274 -0.022455768230173964
2.429411764705882 2.3764705882352937 2.4823529411764707 0.05018493334458319 0.0009744931599315606 0.07419734511715594 -0.035807780519473885
