lge lge_lo lge_hi eff eff_err sigma_en delta_en
-1.5745098039215688 -1.6 -1.5490196078431373 3.044120168109363e-06 3.587524562254369e-07 0.4124993127192122 1.2398247233373825
-1.5235294117647058 -1.5490196078431373 -1.4980392156862745 6.323555420302998e-06 5.483200611039321e-07 0.37309740602516195 1.0542172093460345
-1.4725490196078432 -1.4980392156862745 -1.447058823529412 1.6467997667155524e-05 9.383435272275704e-07 0.38747815397030133 0.8947212715052668
-1.4215686274509807 -1.447058823529412 -1.3960784313725492 3.97440327423478e-05 1.5458329909920754e-06 0.36966759650293807 0.842265426558532
-1.3705882352941177 -1.3960784313725492 -1.3450980392156864 8.844201091263476e-05 2.445319047901653e-06 0.3436217488678828 0.7102665915267529
-1.319607843137255 -1.3450980392156864 -1.2941176470588236 0.0002038581462720727 3.936727844649375e-06 0.31979317825256615 0.6031280215819108
-1.268627450980392 -1.2941176470588236 -1.2431372549019608 0.00045123080743474786 6.210222929168247e-06 0.27890458404804735 0.5010641827788976
-1.2176470588235295 -1.2431372549019608 -1.1921568627450982 0.0009338045704105488 9.471552052134837e-06 0.2504719168754688 0.41156973320140705
-1.166666666666667 -1.1921568627450982 -1.1411764705882355 0.0017554884437215412 1.3765870180237318e-05 0.2214831079247691 0.3343542578050061
-1.115686274509804 -1.1411764705882355 -1.0901960784313727 0.0030909658065963355 1.9357589634544906e-05 0.19138298354845942 0.2567993229598089
-1.0647058823529414 -1.0901960784313727 -1.0392156862745099 0.004925664968063993 2.588968734414961e-05 0.17381809226954825 0.1870706111011281
-1.0137254901960784 -1.0392156862745099 -0.9882352941176471 0.007303243473928655 3.3390505657670965e-05 0.15975267985401295 0.1272035643364273
-0.9627450980392158 -0.9882352941176471 -0.9372549019607844 0.009993131531704988 4.136346446193305e-05 0.14798912587585808 0.0798339596231172
-0.911764705882353 -0.9372549019607844 -0.8862745098039216 0.012362494452430806 4.8729172770093764e-05 0.1423207860064189 0.03835716736605058
-0.8607843137254902 -0.8862745098039216 -0.835294117647059 0.014504821895269249 5.5912748988086724e-05 0.140311421345927 0.010399249084509628
-0.8098039215686276 -0.835294117647059 -0.7843137254901962 0.016265466975300555 6.273209852149564e-05 0.1371520363469089 -0.007129035057828601
-0.7588235294117648 -0.7843137254901962 -0.7333333333333334 0.01755376918734354 6.906330737178366e-05 0.13697318788056498 -0.018663475323439295
-0.7078431372549021 -0.7333333333333334 -0.6823529411764707 0.018782517437571023 7.571074512967922e-05 0.13508529650170933 -0.019891139928498475
-0.6568627450980393 -0.6823529411764707 -0.6313725490196079 0.01999991274700201 8.279713038104668e-05 0.1305910510707116 -0.01788319798003036
-0.6058823529411765 -0.6313725490196079 -0.5803921568627453 0.02173933282460428 9.14594900128698e-05 0.12410642628703664 -0.01656302319928231
-0.5549019607843139 -0.5803921568627453 -0.5294117647058825 0.023254561783107707 0.00010023360381167675 0.11753784104073733 -0.016279413103964278
-0.5039215686274511 -0.5294117647058825 -0.4784313725490197 0.024613012725092056 0.00010927721857767045 0.11202441761671444 -0.01473746229966591
-0.4529411764705883 -0.4784313725490197 -0.4274509803921569 0.02553852337639494 0.00011798565031476612 0.1068432458429431 -0.015557702717538195
-0.4019607843137255 -0.4274509803921569 -0.3764705882352941 0.026204551514249094 0.00012669555945225733 0.10627434224177205 -0.012689162943351368
-0.35098039215686283 -0.3764705882352941 -0.32549019607843155 0.027750188995389512 0.00013815011800325238 0.10207381083715672 -0.0066227286848915415
-0.30000000000000016 -0.32549019607843155 -0.27450980392156876 0.03104431000811854 0.00015469009795316261 0.09442519675736441 -0.00396352277112461
-0.24901960784313737 -0.27450980392156876 -0.22352941176470598 0.03337769801933536 0.00016988942329158586 0.09067688081956836 -0.007846723295136146
-0.19803921568627458 -0.22352941176470598 -0.1725490196078432 0.03541034920257737 0.0001853686751203161 0.0894155726556866 -0.009595573776252616
-0.1470588235294118 -0.1725490196078432 -0.1215686274509804 0.03757973879609188 0.00020227834675516456 0.08706983432358044 -0.007695872097191515
-0.09607843137254912 -0.1215686274509804 -0.07058823529411784 0.03933054091931643 0.00021924630660255108 0.08486304081713612 -0.00595579959225954
