lge lge_lo lge_hi eff eff_err sigma_en delta_en
-1.7745454545454544 -1.8 -1.749090909090909 0.0001589782246694704 2.8648261614194397e-06 0.24774746362173897 0.5648806884759889
-1.7236363636363636 -1.749090909090909 -1.6981818181818182 0.0003300987655371084 4.376921732255744e-06 0.23484490689049972 0.4341978922235622
-1.6727272727272728 -1.6981818181818182 -1.6472727272727274 0.0006417174245819505 6.470019534686568e-06 0.21901857706059535 0.3236492246375366
-1.621818181818182 -1.6472727272727274 -1.5963636363636364 0.0011141806375717799 9.037812781633108e-06 0.20736720437578018 0.23138503317595144
-1.5709090909090908 -1.5963636363636364 -1.5454545454545454 0.0018488823043315357 1.2340562060160116e-05 0.19714400244736507 0.15466730241381052
-1.52 -1.5454545454545454 -1.4945454545454546 0.0027311918181146823 1.589713723874462e-05 0.19792977807225356 0.09290723698799426
-1.4690909090909092 -1.4945454545454546 -1.4436363636363638 0.003816574003426923 1.9915799688656604e-05 0.20095670292080933 0.045768706993878236
-1.4181818181818184 -1.4436363636363638 -1.3927272727272728 0.005036201030410935 2.424381513239048e-05 0.21352624431486267 0.016552870215578483
-1.3672727272727272 -1.3927272727272728 -1.3418181818181818 0.00641958038524553 2.9003818148759325e-05 0.22205862026382683 0.0018631114897100403
-1.3163636363636364 -1.3418181818181818 -1.290909090909091 0.007959130811466944 3.421783197880715e-05 0.22265310292579352 -0.00560771819433994
-1.2654545454545456 -1.290909090909091 -1.2400000000000002 0.009905212451536737 4.043707337175741e-05 0.21932826826098395 -0.00835633280697183
-1.2145454545454548 -1.2400000000000002 -1.1890909090909092 0.012026282037258963 4.71956927439424e-05 0.21349565770980458 -0.00648821703977628
-1.1636363636363636 -1.1890909090909092 -1.1381818181818182 0.01456136027453696 5.4996403502818506e-05 0.2025783542130637 -0.0068690914948517775
-1.1127272727272728 -1.1381818181818182 -1.0872727272727274 0.017268917113536206 6.341952233756744e-05 0.19051183657098447 -0.010508112356246496
-1.061818181818182 -1.0872727272727274 -1.0363636363636366 0.02040633056305869 7.298490667522727e-05 0.17912314084319103 -0.01691093317624872
-1.0109090909090912 -1.0363636363636366 -0.9854545454545456 0.023158183008172576 8.232780205405753e-05 0.17405613676639664 -0.025531249629604204
-0.9600000000000002 -0.9854545454545456 -0.9345454545454547 0.025340344290647496 9.121567045603021e-05 0.1679945884503953 -0.03115270198785839
