lge lge_lo lge_hi eff eff_err sigma_en delta_en
-1.7745454545454544 -1.8 -1.749090909090909 1.032012757230156e-06 1.5738038883326088e-07 0.7292212477096355 1.7533747260433175
-1.7236363636363636 -1.749090909090909 -1.6981818181818182 2.7255055766260386e-06 2.7119757151076073e-07 0.5513654520676048 1.515487994869879
-1.6727272727272728 -1.6981818181818182 -1.6472727272727274 9.982301663740435e-06 5.503393587094744e-07 0.47278523976697556 1.3137717688969444
-1.621818181818182 -1.6472727272727274 -1.5963636363636364 2.5347357884447107e-05 9.298925872752341e-07 0.4190727340385092 1.149483892730621
-1.5709090909090908 -1.5963636363636364 -1.5454545454545454 6.77397630473452e-05 1.6118833658897013e-06 0.3654351462732164 0.9543461886472423
-1.52 -1.5454545454545454 -1.4945454545454546 0.00017454011959711695 2.743410287141896e-06 0.31151137619303604 0.8112611623853958
-1.4690909090909092 -1.4945454545454546 -1.4436363636363638 0.00043206477380264323 4.576317690593173e-06 0.27139969079254395 0.658982414718393
-1.4181818181818184 -1.4436363636363638 -1.3927272727272728 0.0009668029552783508 7.256865398802082e-06 0.23620987770240962 0.5230555691446196
-1.3672727272727272 -1.3927272727272728 -1.3418181818181818 0.0019258061840320801 1.0855063555695365e-05 0.20728681640760316 0.40031086985543773
-1.3163636363636364 -1.3418181818181818 -1.290909090909091 0.003540164506237816 1.559340055958523e-05 0.18819423981609332 0.2948110522180742
-1.2654545454545456 -1.290909090909091 -1.2400000000000002 0.0057326742818983294 2.1017641350611147e-05 0.17375117852963046 0.20682390257473005
-1.2145454545454548 -1.2400000000000002 -1.1890909090909092 0.0084136972460202 2.696292507702494e-05 0.16364801624533654 0.1344092132006443
-1.1636363636363636 -1.1890909090909092 -1.1381818181818182 0.011211254545972951 3.295654790610908e-05 0.15844498852159902 0.07978095165973056
-1.1127272727272728 -1.1381818181818182 -1.0872727272727274 0.013938342694436336 3.891123373632248e-05 0.15464042347606632 0.04020409521337804
-1.061818181818182 -1.0872727272727274 -1.0363636363636366 0.016216353272734487 4.4452719947568156e-05 0.15223873938971957 0.011289706865730439
-1.0109090909090912 -1.0363636363636366 -0.9854545454545456 0.018169946564604085 4.9844985361091575e-05 0.15094238546548772 -0.007517369746537408
-0.9600000000000002 -0.9854545454545456 -0.9345454545454547 0.01989936742526877 5.5263196645897275e-05 0.1512128071947476 -0.016736733160632514
-0.9090909090909092 -0.9345454545454547 -0.8836363636363638 0.021433004160318868 6.076764194291137e-05 0.14755856034212103 -0.018673650466002504
-0.8581818181818184 -0.8836363636363638 -0.8327272727272729 0.023321026196405085 6.714904969301495e-05 0.14303157391568858 -0.020336280168904992
-0.8072727272727274 -0.8327272727272729 -0.781818181818182 0.02511277350665952 7.38191769459612e-05 0.1387020882937608 -0.020381317332232533
